agency_name,corruption_keyword,title,description,published date,url,publisher
DEL RIO PD,corruption investigation,Brazil must cease and investigate highly lethal police operations - Amnesty International,Brazil must cease and investigate highly lethal police operations  Amnesty International,"Tue, 08 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmFtbmVzdHkub3JnL2VuL2xhdGVzdC9uZXdzLzIwMjMvMDgvYnJhemlsLW11c3QtY2Vhc2UtaW52ZXN0aWdhdGUtbGV0aGFsLXBvbGljZS1vcGVyYXRpb25zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.amnesty.org', 'title': 'Amnesty International'}"
DEL RIO PD,corruption investigation,Suspect arrested after broadcasting images of himself after stealing city's game camera - KEYE TV CBS Austin,Suspect arrested after broadcasting images of himself after stealing city's game camera  KEYE TV CBS Austin,"Mon, 13 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMi0wFodHRwczovL2Nic2F1c3Rpbi5jb20vbmV3cy9uYXRpb24td29ybGQvdW5hd2FyZS1zdXNwZWN0LXN0aWxsLWJyb2FkY2FzdHMtaW1hZ2VzLWFmdGVyLXN0ZWFsaW5nLWRlbC1yaW8tY2l0eS1nYW1lLWNhbWVyYS10ZXhhcy1pbnZlc3RpZ2F0aW9uLWlkZW50aWZ5LWxhdy1lbmZvcmNlbWVudC1hcnJlc3RlZC1jdXN0b2R5LXVucmVsYXRlZC1jaGFyZ2VzLXNhbi1hbnRvbmlv0gHXAWh0dHBzOi8vY2JzYXVzdGluLmNvbS9hbXAvbmV3cy9uYXRpb24td29ybGQvdW5hd2FyZS1zdXNwZWN0LXN0aWxsLWJyb2FkY2FzdHMtaW1hZ2VzLWFmdGVyLXN0ZWFsaW5nLWRlbC1yaW8tY2l0eS1nYW1lLWNhbWVyYS10ZXhhcy1pbnZlc3RpZ2F0aW9uLWlkZW50aWZ5LWxhdy1lbmZvcmNlbWVudC1hcnJlc3RlZC1jdXN0b2R5LXVucmVsYXRlZC1jaGFyZ2VzLXNhbi1hbnRvbmlv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://cbsaustin.com', 'title': 'KEYE TV CBS Austin'}"
DEL RIO PD,corruption investigation,Brazilian officials investigating company behind Taylor Swift shows in Rio de Janeiro after fan's death - NBC News,Brazilian officials investigating company behind Taylor Swift shows in Rio de Janeiro after fan's death  NBC News,"Thu, 23 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvbGF0aW5vL2JyYXppbGlhbi1vZmZpY2lhbHMtaW52ZXN0aWdhdGluZy1jb21wYW55LXRheWxvci1zd2lmdC1zaG93cy1yaW8tZGUtamEtcmNuYTEyNjQ0NtIBK2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wL3JjbmExMjY0NDY?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
DEL RIO PD,corruption investigation,"3 Kohl's Incidents, $15K Fraud Top Lower Makefield Twp. Crimes - Patch","3 Kohl's Incidents, $15K Fraud Top Lower Makefield Twp. Crimes  Patch","Fri, 22 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vcGF0Y2guY29tL3Blbm5zeWx2YW5pYS95YXJkbGV5LzMta29obHMtaW5jaWRlbnRzLTE1ay1mcmF1ZC10b3AtbG93ZXItbWFrZWZpZWxkLXR3cC1jcmltZXPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://patch.com', 'title': 'Patch'}"
DEL RIO PD,corruption investigation,Brazilian police investigating whether murdered Manhattan art dealer's estranged husband knew suspected killer - New York Post,Brazilian police investigating whether murdered Manhattan art dealer's estranged husband knew suspected killer  New York Post ,"Sat, 20 Jan 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbnlwb3N0LmNvbS8yMDI0LzAxLzIwL25ld3MvYnJhemlsaWFuLXBvbGljZS1pbnZlc3RpZ2F0aW5nLWlmLXNsYWluLW55Yy1hcnQtZGVhbGVycy1odXNiYW5kLWtuZXctc3VzcGVjdC_SAXRodHRwczovL255cG9zdC5jb20vMjAyNC8wMS8yMC9uZXdzL2JyYXppbGlhbi1wb2xpY2UtaW52ZXN0aWdhdGluZy1pZi1zbGFpbi1ueWMtYXJ0LWRlYWxlcnMtaHVzYmFuZC1rbmV3LXN1c3BlY3QvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://nypost.com', 'title': 'New York Post'}"
DEL RIO PD,corruption investigation,Florida Gov. Ron DeSantis uses Florida Department of Law Enforcement on political agenda - The Washington Post,Florida Gov. Ron DeSantis uses Florida Department of Law Enforcement on political agenda  The Washington Post,"Fri, 05 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDIzLzA1LzA1L2Rlc2FudGlzLWZkbGUtcG9saWNlLWltbWlncmF0aW9uLW1pZ3JhbnQtZmxpZ2h0cy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
DEL RIO PD,corruption investigation,"From Rio, a Cautionary Tale on Police Violence - Human Rights Watch","From Rio, a Cautionary Tale on Police Violence  Human Rights Watch","Sun, 15 Aug 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3Lmhydy5vcmcvbmV3cy8yMDIxLzA4LzE1L3Jpby1jYXV0aW9uYXJ5LXRhbGUtcG9saWNlLXZpb2xlbmNl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.hrw.org', 'title': 'Human Rights Watch'}"
DEL RIO PD,corruption investigation,Reflecting on Dayton Police Detective DelRio's legacy as trial begins for alleged killers - Dayton 24/7 Now,Reflecting on Dayton Police Detective DelRio's legacy as trial begins for alleged killers  Dayton 24/7 Now,"Mon, 26 Feb 2024 22:25:37 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vZGF5dG9uMjQ3bm93LmNvbS9uZXdzL2xvY2FsL3JlZmxlY3Rpbmctb24tZGF5dG9uLXBvbGljZS1kZXRlY3RpdmUtZGVscmlvcy1sZWdhY3ktYXMtdHJpYWwtYmVnaW5zLWZvci1hbGxlZ2VkLWtpbGxlcnPSAYABaHR0cHM6Ly9kYXl0b24yNDdub3cuY29tL2FtcC9uZXdzL2xvY2FsL3JlZmxlY3Rpbmctb24tZGF5dG9uLXBvbGljZS1kZXRlY3RpdmUtZGVscmlvcy1sZWdhY3ktYXMtdHJpYWwtYmVnaW5zLWZvci1hbGxlZ2VkLWtpbGxlcnM?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://dayton247now.com', 'title': 'Dayton 24/7 Now'}"
DEL RIO PD,corruption investigation,Rio Police Most Corrupt in Brazil: Govt Survey - InSight Crime,Rio Police Most Corrupt in Brazil: Govt Survey  InSight Crime,"Tue, 09 Apr 2013 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vaW5zaWdodGNyaW1lLm9yZy9uZXdzL2JyaWVmL3Jpby1wb2xpY2UtbW9zdC1jb3JydXB0LWluLWJyYXppbC1nb3Z0LXN1cnZleS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://insightcrime.org', 'title': 'InSight Crime'}"
DEL RIO PD,corruption investigation,Several Del Rio students arrested in ongoing 'fight club' investigation - FOX 29,Several Del Rio students arrested in ongoing 'fight club' investigation  FOX 29,"Thu, 08 Feb 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZm94c2FuYW50b25pby5jb20vc2V2ZXJhbC1kZWwtcmlvLXN0dWRlbnRzLWFycmVzdGVkLWluLW9uZ29pbmctZmlnaHQtY2x1Yi1pbnZlc3RpZ2F0aW9u0gFjaHR0cHM6Ly9mb3hzYW5hbnRvbmlvLmNvbS9hbXAvc2V2ZXJhbC1kZWwtcmlvLXN0dWRlbnRzLWFycmVzdGVkLWluLW9uZ29pbmctZmlnaHQtY2x1Yi1pbnZlc3RpZ2F0aW9u?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://foxsanantonio.com', 'title': 'FOX 29'}"
DEL RIO PD,bribery,How the murder of Marielle Franco tore Rio’s criminal underbelly wide open - The Brazilian Report,How the murder of Marielle Franco tore Rio’s criminal underbelly wide open  The Brazilian Report,"Tue, 06 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vYnJhemlsaWFuLnJlcG9ydC9zb2NpZXR5LzIwMjQvMDIvMDYvbWFyaWVsbGUtZnJhbmNvLWNyaW1lLXJpby1kZS1qYW5laXJvL9IBVWh0dHBzOi8vYnJhemlsaWFuLnJlcG9ydC9zb2NpZXR5LzIwMjQvMDIvMDYvbWFyaWVsbGUtZnJhbmNvLWNyaW1lLXJpby1kZS1qYW5laXJvL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://brazilian.report', 'title': 'The Brazilian Report'}"
DEL RIO PD,bribery,"US Border Patrol agent indicted on bribery and smuggling charges for allegedly offering migrant immigration ‘papers’ for $5,000 - CNN","US Border Patrol agent indicted on bribery and smuggling charges for allegedly offering migrant immigration ‘papers’ for $5,000  CNN","Tue, 01 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wOC8wMS91cy91cy1ib3JkZXItcGF0cm9sLWFnZW50LWJyaWJlcnktY2hhcmdlLW1pZ3JhbnQtcGFwZXJzL2luZGV4Lmh0bWzSAWVodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzA4LzAxL3VzL3VzLWJvcmRlci1wYXRyb2wtYWdlbnQtYnJpYmVyeS1jaGFyZ2UtbWlncmFudC1wYXBlcnMvaW5kZXguaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
DEL RIO PD,bribery,How did Rio's police become known as the most violent in the world? - The Guardian,How did Rio's police become known as the most violent in the world?  The Guardian,"Wed, 03 Aug 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9nbG9iYWwtZGV2ZWxvcG1lbnQtcHJvZmVzc2lvbmFscy1uZXR3b3JrLzIwMTYvYXVnLzAzL3Jpby1wb2xpY2UtdmlvbGVudC1raWxsaW5nLW9seW1waWNzLXRvcnR1cmXSAXxodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vZ2xvYmFsLWRldmVsb3BtZW50LXByb2Zlc3Npb25hbHMtbmV0d29yay8yMDE2L2F1Zy8wMy9yaW8tcG9saWNlLXZpb2xlbnQta2lsbGluZy1vbHltcGljcy10b3J0dXJl?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
DEL RIO PD,bribery,“Good Cops Are Afraid”: The Toll of Unchecked Police Violence in Rio de Janeiro | HRW - Human Rights Watch,“Good Cops Are Afraid”: The Toll of Unchecked Police Violence in Rio de Janeiro | HRW  Human Rights Watch,"Thu, 07 Jul 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lmhydy5vcmcvcmVwb3J0LzIwMTYvMDcvMDcvZ29vZC1jb3BzLWFyZS1hZnJhaWQvdG9sbC11bmNoZWNrZWQtcG9saWNlLXZpb2xlbmNlLXJpby1kZS1qYW5laXJv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.hrw.org', 'title': 'Human Rights Watch'}"
DEL RIO PD,bribery,"Violence, corruption and organized crime in Venezuela - Peace in Progress magazine - ICIP","Violence, corruption and organized crime in Venezuela - Peace in Progress magazine  ICIP","Fri, 06 May 2022 16:35:30 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmljaXAuY2F0L3BlcmxhcGF1L2VuL2FydGljbGUvdmlvbGVuY2UtY29ycnVwdGlvbi1hbmQtb3JnYW5pemVkLWNyaW1lLWluLXZlbmV6dWVsYS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.icip.cat', 'title': 'ICIP'}"
DEL RIO PD,bribery,"America’s Dirtiest Cops: Cash, Cocaine and Corruption on the Texas Border - Rolling Stone","America’s Dirtiest Cops: Cash, Cocaine and Corruption on the Texas Border  Rolling Stone","Mon, 05 Jan 2015 08:00:00 GMT",https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5yb2xsaW5nc3RvbmUuY29tL2N1bHR1cmUvY3VsdHVyZS1uZXdzL2FtZXJpY2FzLWRpcnRpZXN0LWNvcHMtY2FzaC1jb2NhaW5lLWFuZC1jb3JydXB0aW9uLW9uLXRoZS10ZXhhcy1ib3JkZXItMjQxNTc5L9IBhAFodHRwczovL3d3dy5yb2xsaW5nc3RvbmUuY29tL2N1bHR1cmUvY3VsdHVyZS1uZXdzL2FtZXJpY2FzLWRpcnRpZXN0LWNvcHMtY2FzaC1jb2NhaW5lLWFuZC1jb3JydXB0aW9uLW9uLXRoZS10ZXhhcy1ib3JkZXItMjQxNTc5L2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.rollingstone.com', 'title': 'Rolling Stone'}"
DEL RIO PD,bribery,"Rio Arriba County Sheriff sentenced to 3 years, taken into custody - Santa Fe New Mexican","Rio Arriba County Sheriff sentenced to 3 years, taken into custody  Santa Fe New Mexican","Thu, 02 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMipQFodHRwczovL3d3dy5zYW50YWZlbmV3bWV4aWNhbi5jb20vbmV3cy9sb2NhbF9uZXdzL3Jpby1hcnJpYmEtY291bnR5LXNoZXJpZmYtc2VudGVuY2VkLXRvLTMteWVhcnMtdGFrZW4taW50by1jdXN0b2R5L2FydGljbGVfMDE5NTViMTQtNTM4Ni0xMWVjLTg5ZGEtNTNhMjcwMDQ2ZjMyLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.santafenewmexican.com', 'title': 'Santa Fe New Mexican'}"
DEL RIO PD,bribery,"Border crisis: In Mexico, US immigration system, migrants face peril - USA TODAY","Border crisis: In Mexico, US immigration system, migrants face peril  USA TODAY","Mon, 23 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9pbi1kZXB0aC9uZXdzLzIwMTkvMDkvMjMvaW1taWdyYXRpb24tY3Jpc2lzLW1pZ3JhbnRzLXVzLW1leGljby1ib3JkZXIvMjAyMjY3MDAwMS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
DEL RIO PD,bribery,Brazil: Rio police charged over torture and death of missing favela man - The Guardian,Brazil: Rio police charged over torture and death of missing favela man  The Guardian,"Wed, 02 Oct 2013 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDEzL29jdC8wMy9icmF6aWwtcmlvLXBvbGljZS1jaGFyZ2VkLWRlYXRoLW1pc3NpbmctbWFu0gFZaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3dvcmxkLzIwMTMvb2N0LzAzL2JyYXppbC1yaW8tcG9saWNlLWNoYXJnZWQtZGVhdGgtbWlzc2luZy1tYW4?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
DEL RIO PD,bribery,Blood on the streets as drug gang and police fight for control of Rio favelas - The Guardian,Blood on the streets as drug gang and police fight for control of Rio favelas  The Guardian,"Fri, 29 Jun 2007 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDA3L2p1bi8yOS9icmF6aWwuaW50ZXJuYXRpb25hbNIBQmh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDA3L2p1bi8yOS9icmF6aWwuaW50ZXJuYXRpb25hbA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
DEL RIO PD,administrative leave,Judge to decide if new Texas immigration law can take effect - The Texas Tribune,Judge to decide if new Texas immigration law can take effect  The Texas Tribune,"Thu, 15 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnRleGFzdHJpYnVuZS5vcmcvMjAyNC8wMi8xNS90ZXhhcy1pbW1pZ3JhdGlvbi1sYXctc2I0LWJvcmRlci1jb3VydC1oZWFyaW5nL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.texastribune.org', 'title': 'The Texas Tribune'}"
DEL RIO PD,administrative leave,Advocates want Biden to rein in Texas' immigration crackdown - NBC News,Advocates want Biden to rein in Texas' immigration crackdown  NBC News,"Tue, 05 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvbGF0aW5vL2Fkdm9jYXRlcy13YW50LWJpZGVuLXJlaWduLXRleGFzLWltbWlncmF0aW9uLWNyYWNrZG93bi1yY25hMTI4MTg30gEraHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAvcmNuYTEyODE4Nw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
DEL RIO PD,administrative leave,Judge orders feds to stop cutting Texas razor wire along Rio Grande - USA TODAY,Judge orders feds to stop cutting Texas razor wire along Rio Grande  USA TODAY,"Tue, 31 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL25hdGlvbi8yMDIzLzEwLzMxL2p1ZGdlLXRleGFzLXJhem9yLXdpcmUtbWV4aWNvLXVuaXRlZC1zdGF0ZXMtYm9yZGVyLzcxMzg3MTY0MDA3L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
DEL RIO PD,administrative leave,Texas police could arrest migrants under a new proposed bill - Spectrum News,Texas police could arrest migrants under a new proposed bill  Spectrum News,"Thu, 26 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vc3BlY3RydW1sb2NhbG5ld3MuY29tL3R4L3NvdXRoLXRleGFzLWVsLXBhc28vbmV3cy8yMDIzLzEwLzI2L3BvbGljZS1jb3VsZC1hcnJlc3QtbWlncmFudHMtdW5kZXItbmV3LWJpbGzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://spectrumlocalnews.com', 'title': 'Spectrum News'}"
DEL RIO PD,administrative leave,Texas sues Biden administration seeking to stop federal agents from cutting razor wire on border - The Associated Press,Texas sues Biden administration seeking to stop federal agents from cutting razor wire on border  The Associated Press,"Tue, 24 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3RleGFzLWJvcmRlci1yYXpvci13aXJlLWltbWlncmF0aW9uLWxhd3N1aXQtYmRkYzZiOWY4ZWMyYTJlZjkzNTExZTYxOWI4NDJiOTbSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
DEL RIO PD,administrative leave,San Benito HS principal placed on administrative leave - KVEO-TV,San Benito HS principal placed on administrative leave  KVEO-TV,"Tue, 16 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnZhbGxleWNlbnRyYWwuY29tL25ld3MvbG9jYWwtbmV3cy9zYW4tYmVuaXRvLWhzLXByaW5jaXBhbC1wbGFjZWQtb24tYWRtaW5pc3RyYXRpdmUtbGVhdmUv0gFpaHR0cHM6Ly93d3cudmFsbGV5Y2VudHJhbC5jb20vbmV3cy9sb2NhbC1uZXdzL3Nhbi1iZW5pdG8taHMtcHJpbmNpcGFsLXBsYWNlZC1vbi1hZG1pbmlzdHJhdGl2ZS1sZWF2ZS9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.valleycentral.com', 'title': 'KVEO-TV'}"
DEL RIO PD,administrative leave,Texas House OKs bill allowing police to deport undocumented migrants - Houston Chronicle,Texas House OKs bill allowing police to deport undocumented migrants  Houston Chronicle ,"Thu, 26 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmhvdXN0b25jaHJvbmljbGUuY29tL3BvbGl0aWNzL3RleGFzL2FydGljbGUvbWlncmFudC1hcnJlc3QtYmlsbC0xODQ0Nzc4OS5waHDSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.houstonchronicle.com', 'title': 'Houston Chronicle'}"
DEL RIO PD,administrative leave,TSTA President reacts to UISD’s appointment of administrators in charge during superintendent’s absence - KGNS,TSTA President reacts to UISD’s appointment of administrators in charge during superintendent’s absence  KGNS,"Mon, 21 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmtnbnMudHYvMjAyMy8wOC8yMS90c3RhLXByZXNpZGVudC1yZWFjdHMtdWlzZHMtYXBwb2ludG1lbnQtYWRtaW5pc3RyYXRvcnMtY2hhcmdlLWR1cmluZy1zdXBlcmludGVuZGVudHMtYWJzZW5jZS_SAYsBaHR0cHM6Ly93d3cua2ducy50di8yMDIzLzA4LzIxL3RzdGEtcHJlc2lkZW50LXJlYWN0cy11aXNkcy1hcHBvaW50bWVudC1hZG1pbmlzdHJhdG9ycy1jaGFyZ2UtZHVyaW5nLXN1cGVyaW50ZW5kZW50cy1hYnNlbmNlLz9vdXRwdXRUeXBlPWFtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.kgns.tv', 'title': 'KGNS'}"
DEL RIO PD,administrative leave,Mexico officials say National Guard member who shot at migrant “separated from his position” - The Texas Tribune,Mexico officials say National Guard member who shot at migrant “separated from his position”  The Texas Tribune,"Mon, 28 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnRleGFzdHJpYnVuZS5vcmcvMjAyMy8wOC8yOC90ZXhhcy1uYXRpb25hbC1ndWFyZC1zaG9vdHMtbWV4aWNhbi1jaXRpemVuLWJvcmRlci_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.texastribune.org', 'title': 'The Texas Tribune'}"
DEL RIO PD,administrative leave,Greg Abbott signs Texas bill letting police arrest migrants who cross the border illegally - NBC News,Greg Abbott signs Texas bill letting police arrest migrants who cross the border illegally  NBC News,"Tue, 19 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL3BvbGl0aWNzL2ltbWlncmF0aW9uL2dyZWctYWJib3R0LXNpZ25zLXRleGFzLWJpbGwtbGV0dGluZy1wb2xpY2UtYXJyZXN0LW1pZ3JhbnRzLWNyb3NzLWJvcmQtcmNuYTEzMDM0N9IBK2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wL3JjbmExMzAzNDc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
DONNA PD,officer misconduct,Indian River County deputy demoted after investigation - WPBF West Palm Beach,Indian River County deputy demoted after investigation  WPBF West Palm Beach,"Wed, 23 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LndwYmYuY29tL2FydGljbGUvZmxvcmlkYS12ZXJvLWJlYWNoLWluZGlhbi1yaXZlci1jb3VudHktc2hlcmlmZi1zLW9mZmljZS1hcnJlc3QvNDQ4OTIxNjLSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wpbf.com', 'title': 'WPBF West Palm Beach'}"
DONNA PD,officer misconduct,N.J. towns quietly paid $87M to settle lawsuits against cops. Inside the secretive deals. - NJ.com,N.J. towns quietly paid $87M to settle lawsuits against cops. Inside the secretive deals.  NJ.com,"Thu, 25 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3Lm5qLmNvbS9uZXdzLzIwMjMvMDUvbmotdG93bnMtcXVpZXRseS1wYWlkLTg3bS10by1zZXR0bGUtbGF3c3VpdHMtYWdhaW5zdC1jb3BzLWluc2lkZS10aGUtc2VjcmV0aXZlLWRlYWxzLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nj.com', 'title': 'NJ.com'}"
DONNA PD,officer misconduct,Embattled Donna police chief reinstated - MyRGV,Embattled Donna police chief reinstated  MyRGV,"Tue, 06 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vbXlyZ3YuY29tL2xvY2FsLW5ld3MvMjAyNC8wMi8wNi9lbWJhdHRsZWQtZG9ubmEtcG9saWNlLWNoaWVmLXJlaW5zdGF0ZWQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://myrgv.com', 'title': 'MyRGV'}"
DONNA PD,officer misconduct,Texas police chief reinstated after allegations he failed to act on school shooting threat - Police News,Texas police chief reinstated after allegations he failed to act on school shooting threat  Police News,"Fri, 17 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5wb2xpY2UxLmNvbS9jaGllZnMtc2hlcmlmZnMvYXJ0aWNsZXMvdGV4YXMtcG9saWNlLWNoaWVmLXJlaW5zdGF0ZWQtYWZ0ZXItYWxsZWdhdGlvbnMtaGUtZmFpbGVkLXRvLWFjdC1vbi1zY2hvb2wtc2hvb3RpbmctdGhyZWF0LVc2MHJIWTQ5SVNkMnNrR2sv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.police1.com', 'title': 'Police News'}"
DONNA PD,officer misconduct,"Alleged police misconduct in Yonkers, New York, cost the city millions - NPR","Alleged police misconduct in Yonkers, New York, cost the city millions  NPR","Sun, 31 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm5wci5vcmcvMjAyMi8wNy8zMS8xMTEzOTEwMTQwL3lvbmtlcnMtbmV3LXlvcmstcG9saWNlLW1pc2NvbmR1Y3QtaW52ZXN0aWdhdGlvbtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.npr.org', 'title': 'NPR'}"
DONNA PD,officer misconduct,Former Stoughton police officers accused of 'inappropriate relations' with woman before her death - GBH News,Former Stoughton police officers accused of 'inappropriate relations' with woman before her death  GBH News,"Fri, 23 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy53Z2JoLm9yZy9uZXdzL2xvY2FsLzIwMjItMDktMjMvZm9ybWVyLXN0b3VnaHRvbi1wb2xpY2Utb2ZmaWNlcnMtYWNjdXNlZC1vZi1pbmFwcHJvcHJpYXRlLXJlbGF0aW9ucy13aXRoLXdvbWFuLWJlZm9yZS1oZXItZGVhdGjSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wgbh.org', 'title': 'GBH News'}"
